temperature,wavenumber,cia_coefficient,uncertainty
77,2095,4.21124108052e-14,1.81083366462e-14
77,2100,4.10554710477e-14,1.76538525505e-14
77,2105,4.00242563883e-14,1.7210430247e-14
77,2110,3.90181837345e-14,1.67778190059e-14
77,2115,3.8036695686e-14,1.6355779145e-14
77,2120,3.70792555711e-14,1.59440798956e-14
77,2125,3.61453415588e-14,1.55424968703e-14
77,2130,3.52344407085e-14,1.51508095047e-14
77,2135,3.4346043802e-14,1.47687988348e-14
77,2140,3.34796416477e-14,1.43962459085e-14
77,2145,3.26347232859e-14,1.40329310129e-14
77,2150,3.18107762059e-14,1.36786337685e-14
77,2155,3.10072883751e-14,1.33331340013e-14
77,2160,3.02237516107e-14,1.29962131926e-14
77,2165,2.94596656516e-14,1.26676562302e-14
77,2170,2.87145422267e-14,1.23472531575e-14
77,2175,2.79879084709e-14,1.20348006425e-14
77,2180,2.72793091954e-14,1.1730102954e-14
77,2185,2.65883077431e-14,1.14329723295e-14
77,2190,2.59144854142e-14,1.11432287281e-14
77,2195,2.525743968e-14,1.08606990624e-14
77,2200,2.46167815844e-14,1.05852160813e-14
77,2205,2.39921328321e-14,1.03166171178e-14
77,2210,2.33831230698e-14,1.005474292e-14
77,2215,2.2789387789e-14,9.79943674926e-15
77,2220,2.22105671349e-14,9.55054386801e-15
77,2225,2.1646305727e-14,9.30791146262e-15
77,2230,2.10962534106e-14,9.07138896658e-15
77,2235,2.05600667016e-14,8.84082868168e-15
77,2240,2.00374105771e-14,8.61608654816e-15
77,2245,1.95279602224e-14,8.39702289565e-15
77,2250,1.90314023657e-14,8.18350301723e-15
77,2255,1.85474359171e-14,7.97539744435e-15
77,2260,1.80757717552e-14,7.77258185472e-15
77,2265,1.76161316467e-14,7.57493660807e-15
77,2270,1.71682464304e-14,7.38234596506e-15
77,2275,1.67318537072e-14,7.19469709411e-15
77,2280,1.63066953506e-14,7.01187900075e-15
77,2285,1.58925151694e-14,6.83378152282e-15
77,2290,1.54890570249e-14,6.66029452071e-15
77,2295,1.50960636281e-14,6.49130736009e-15
77,2300,1.47132761391e-14,6.32670873982e-15
77,2305,1.43404345773e-14,6.16638686822e-15
77,2310,1.39772789388e-14,6.01022994368e-15
77,2315,1.36235508295e-14,5.85812685669e-15
77,2320,1.32789953639e-14,5.70996800649e-15
77,2325,1.29433630627e-14,5.56564611697e-15
77,2330,1.26164115029e-14,5.42505694624e-15
77,2335,1.22979065295e-14,5.2880998077e-15
77,2340,1.19876229182e-14,5.15467785485e-15
77,2345,1.16853444664e-14,5.02469812054e-15
77,2350,1.13908635777e-14,4.89807133843e-15
77,2355,1.11039804739e-14,4.7747116038e-15
77,2360,1.08245022069e-14,4.65453594899e-15
77,2365,1.055224166e-14,4.5374639138e-15
77,2370,1.02870167038e-14,4.42341718265e-15
77,2375,1.0028649632e-14,4.31231934175e-15
77,2380,9.77696693793e-15,4.20409578331e-15
77,2385,9.53179943188e-15,4.09867375571e-15
77,2390,9.29298263197e-15,3.99598253174e-15
77,2395,9.06035731798e-15,3.89595364673e-15
77,2400,8.83377010782e-15,3.79852114636e-15
77,2405,8.61307391308e-15,3.70362178263e-15
77,2410,8.39812815046e-15,3.6111951047e-15
77,2415,8.18879862419e-15,3.5211834084e-15
77,2420,7.98495704724e-15,3.43353153031e-15
77,2425,7.78648022469e-15,3.34818649662e-15
77,2430,7.59324897438e-15,3.26509705898e-15
77,2435,7.40514689899e-15,3.18421316657e-15
77,2440,7.22205914561e-15,3.10548543261e-15
77,2445,7.04387129032e-15,3.02886465484e-15
77,2450,6.87046846807e-15,2.95430144127e-15
77,2455,6.70173483486e-15,2.88174597899e-15
77,2460,6.53755340522e-15,2.81114796425e-15
77,2465,6.3778062603e-15,2.74245669193e-15
77,2470,6.22237507658e-15,2.67562128293e-15
77,2475,6.07114188853e-15,2.61059101207e-15
77,2480,5.9239899751e-15,2.54731568929e-15
77,2485,5.78080475261e-15,2.48574604362e-15
77,2490,5.64147456535e-15,2.4258340631e-15
77,2495,5.50589128838e-15,2.367533254e-15
77,2500,5.37395069026e-15,2.31079879681e-15
77,2505,5.24555254143e-15,2.25558759281e-15
77,2510,5.12060049082e-15,2.20185821105e-15
77,2515,4.99900176371e-15,2.14957075839e-15
77,2520,4.88066675333e-15,2.09868670393e-15
77,2525,4.76550858616e-15,2.04916869205e-15
77,2530,4.65344273465e-15,2.0009803759e-15
77,2535,4.54438673503e-15,1.95408629606e-15
77,2540,4.43826004283e-15,1.90845181842e-15
77,2545,4.33498403154e-15,1.86404313356e-15
77,2550,4.23448211211e-15,1.82082730821e-15
77,2555,4.13667992967e-15,1.77877236976e-15
77,2560,4.04150557918e-15,1.73784739905e-15
77,2565,3.94888977801e-15,1.69802260455e-15
77,2570,3.85876593951e-15,1.65926935399e-15
77,2575,3.77107010659e-15,1.62156014584e-15
77,2580,3.6857407261e-15,1.58486851222e-15
77,2585,3.60271826908e-15,1.5491688557e-15
77,2590,3.52194472578e-15,1.51443623209e-15
77,2595,3.44336302366e-15,1.48064610017e-15
77,2600,3.36691642861e-15,1.4477740643e-15
77,2605,3.29254799382e-15,1.41579563734e-15
77,2610,3.22020011495e-15,1.38468604943e-15
77,2615,3.14981423807e-15,1.35442012237e-15
77,2620,3.08133074772e-15,1.32497222152e-15
77,2625,3.01468904123e-15,1.29631628773e-15
77,2630,2.94982777401e-15,1.26842594282e-15
77,2635,2.88668524147e-15,1.24127465383e-15
77,2640,2.82519985037e-15,1.21483593566e-15
77,2645,2.76531062528e-15,1.18908356887e-15
77,2650,2.70695769671e-15,1.16399180958e-15
77,2655,2.65008272473e-15,1.13953557163e-15
77,2660,2.59462922482e-15,1.11569056667e-15
77,2665,2.54054277853e-15,1.09243339477e-15
77,2670,2.48777112852e-15,1.06974158526e-15
77,2675,2.43626417251e-15,1.04759359418e-15
77,2680,2.38597388225e-15,1.02596876937e-15
77,2685,2.33685417992e-15,1.00484729736e-15
77,2690,2.28886080546e-15,9.84210146346e-16
77,2695,2.24195120407e-15,9.64039017751e-16
77,2700,2.19608445473e-15,9.44316315535e-16
77,2705,2.15122124975e-15,9.25025137392e-16
77,2710,2.10732392402e-15,9.06149287328e-16
77,2715,2.06435652192e-15,8.87673304424e-16
77,2720,2.02228488208e-15,8.69582499295e-16
77,2725,1.98107671602e-15,8.5186298789e-16
77,2730,1.94070165632e-15,8.34501712218e-16
77,2735,1.90113125406e-15,8.17486439246e-16
77,2740,1.86233891197e-15,8.00805732148e-16
77,2745,1.82429974887e-15,7.84448892014e-16
77,2750,1.78699040054e-15,7.68405872233e-16
77,2755,1.75038877102e-15,7.52667171538e-16
77,2760,1.71447375505e-15,7.37223714671e-16
77,2765,1.67922495636e-15,7.22066731237e-16
77,2770,1.64462242706e-15,7.07187643638e-16
77,2775,1.61064645088e-15,6.9257797388e-16
77,2780,1.57727738787e-15,6.78229276784e-16
77,2785,1.54449559108e-15,6.64133104166e-16
77,2790,1.51228139802e-15,6.5028100115e-16
77,2795,1.48061519192e-15,6.36664532525e-16
77,2800,1.44947752151e-15,6.23275334248e-16
77,2805,1.41884926329e-15,6.10105183214e-16
77,2810,1.3887118076e-15,5.97146077267e-16
77,2815,1.35904724984e-15,5.84390317433e-16
77,2820,1.32983856988e-15,5.7183058505e-16
