//Data for CIA of Ne-Ar at 295 K
//First  column   : Frequency(cm^(-1))
//Second column   : Intensity(cm^(-1) amagat^(-2))
//Third  column   : +/- error


           5 5.41956712084089249917e-09 6.50348054500907087493e-10 
          10 2.15555698875421022584e-08 2.58666838650505208903e-09 
          15 4.77754126116616238595e-08 5.73304951339939453227e-09 
          20 8.2725881958476583289e-08 9.92710583501718986234e-09 
          25 1.24632513080151639432e-07 1.49559015696181955406e-08 
          30 1.71463948225243586274e-07 2.05756737870292292941e-08 
          35 2.21154831773224527571e-07 2.65385798127869437056e-08 
          40 2.71765548038779498923e-07 3.26118657646535414589e-08 
          45 3.21577523536034172586e-07 3.85893028243240991221e-08 
          50 3.69157505782166800496e-07 4.42989006938600152655e-08 
          55 4.1337029941727180369e-07 4.96044359300726114135e-08 
          60 4.53370967907528890455e-07 5.44045161489034631488e-08 
          65 4.88587086604148817661e-07 5.86304503924978565311e-08 
          70 5.1868316084176388404e-07 6.22419793010116592027e-08 
          75 5.43525914731744085281e-07 6.52231097678092934101e-08 
          80 5.63149898749256874376e-07 6.75779878499108249251e-08 
          85 5.77713572279034771656e-07 6.9325628673484163599e-08 
          90 5.87479213719632065956e-07 7.04975056463558516205e-08 
          95 5.9277858241745445351e-07 7.11334298900945275391e-08 
         100 5.93986888335247091812e-07 7.12784266002296436059e-08 
         105 5.91508480862969368491e-07 7.0981017703556326866e-08 
         110 5.85755728618016189412e-07 7.02906874341619374355e-08 
115.000000000000014211 5.77139141896489029759e-07 6.92566970275786867474e-08 
         120 5.66060912377517979531e-07 6.79273094853021596613e-08 
124.999999999999985789 5.52898892741321156165e-07 6.634786712895852974e-08 
         130 5.38010617626158570864e-07 6.45612741151390210921e-08 
         135 5.21726226414541493084e-07 6.26071471697449823465e-08 
         140 5.04346338773174576424e-07 6.05215606527809454652e-08 
         145 4.8614424259883733146e-07 5.83373091118604787164e-08 
         150 4.67362214206764244807e-07 5.6083465704811707524e-08 
         155 4.4821577154289685846e-07 5.37858925851476195741e-08 
         160 4.28894059914066901005e-07 5.14672871896880281206e-08 
         165 4.09559538429441298004e-07 4.91471446115329554958e-08 
         170 3.90352909160461460538e-07 4.68423490992553726176e-08 
         175 3.71393759632681329991e-07 4.45672511559217606578e-08 
         180 3.52780497038568602407e-07 4.23336596446282314948e-08 
         185 3.34594296997236452748e-07 4.01513156396683740651e-08 
         190 3.16902552883502246931e-07 3.80283063460202709552e-08 
         195 2.99758161121469320541e-07 3.59709793345763150239e-08 
         200 2.83199753983299106736e-07 3.39839704779958912201e-08 
