temperature,wavenumber,cia_coefficient,uncertainty
296,9141.25,6.97441558858252E-8,3.59265085906331E-10
296,9141.26,6.9755279618591E-8,3.59193730678203E-10
296,9141.27,6.97762893156384E-8,3.59237276920156E-10
296,9141.28,6.98027971681361E-8,3.59401320065465E-10
296,9141.29,6.98265513468607E-8,3.59508496821326E-10
296,9141.3,6.98479094461637E-8,3.59388904123764E-10
296,9141.31,6.98649034808333E-8,3.59019443476222E-10
296,9141.32,6.98783096816509E-8,3.58720217189428E-10
296,9141.33,6.98897844739805E-8,3.58620217680957E-10
296,9141.34,6.99001650814224E-8,3.58568246991159E-10
296,9141.35,6.99105779372307E-8,3.58599487548084E-10
296,9141.36,6.99214813145585E-8,3.58778886098849E-10
296,9141.37,6.99312784688243E-8,3.58942431763243E-10
296,9141.38,6.99377271469167E-8,3.58835251334939E-10
296,9141.39,6.9940768661096E-8,3.58549777349161E-10
296,9141.4,6.99399746782566E-8,3.58355068001137E-10
296,9141.41,6.99380342307983E-8,3.58127626676539E-10
296,9141.42,6.99373841870473E-8,3.57878668104631E-10
296,9141.43,6.99375047592684E-8,3.57636895186826E-10
296,9141.44,6.9938167607199E-8,3.57449748831173E-10
296,9141.45,6.99398656137372E-8,3.57308298681899E-10
296,9141.46,6.99413201171771E-8,3.57180077994359E-10
296,9141.47,6.99405412250835E-8,3.56949280222014E-10
296,9141.48,6.9941658895902E-8,3.56761579173041E-10
296,9141.49,6.99481409660295E-8,3.5673920461226E-10
296,9141.5,6.99492983586685E-8,3.56673230093823E-10
296,9141.51,6.99604341429124E-8,3.566404745093E-10
296,9141.52,6.99626392531984E-8,3.5655074971001E-10
296,9141.53,6.99725094313227E-8,3.5654545158448E-10
296,9141.54,6.99848017668047E-8,3.56424603342206E-10
296,9141.55,7.00004889190333E-8,3.563671140377E-10
296,9141.56,7.00175671201839E-8,3.56480946626324E-10
296,9141.57,7.00297209470301E-8,3.56645144479533E-10
296,9141.58,7.00368864627297E-8,3.56744800184558E-10
296,9141.59,7.00364436372093E-8,3.56774786456239E-10
296,9141.6,7.00466181579542E-8,3.56918118208789E-10
296,9141.61,7.00639563881171E-8,3.56932075896029E-10
296,9141.62,7.00774140238212E-8,3.56883835699152E-10
296,9141.63,7.00824892835714E-8,3.56794298980011E-10
296,9141.64,7.00892525277024E-8,3.56711963237765E-10
296,9141.65,7.01035332981163E-8,3.56617992547305E-10
296,9141.66,7.01180429767723E-8,3.56517638106533E-10
296,9141.67,7.01211827170216E-8,3.56353034431281E-10
296,9141.68,7.01274365253621E-8,3.56219099498007E-10
296,9141.69,7.01435485190234E-8,3.56221852038331E-10
296,9141.7,7.01605239223099E-8,3.56350363490914E-10
296,9141.71,7.01698434630747E-8,3.56383596951929E-10
296,9141.72,7.01733808351125E-8,3.56388536864818E-10
296,9141.73,7.01823221093959E-8,3.56465688897049E-10
296,9141.74,7.01966834771358E-8,3.56515948889525E-10
296,9141.75,7.02053945720681E-8,3.56293717523527E-10
296,9141.76,7.02075681116202E-8,3.55887025054687E-10
296,9141.77,7.0206698117412E-8,3.55578010641133E-10
296,9141.78,7.02116209766061E-8,3.55565478848889E-10
296,9141.79,7.02276593226474E-8,3.55659141815896E-10
296,9141.8,7.02460866352951E-8,3.55762969724622E-10
296,9141.81,7.02599922110438E-8,3.55809285307567E-10
296,9141.82,7.02691069799004E-8,3.55760428311034E-10
296,9141.83,7.02763771201425E-8,3.5570520725658E-10
296,9141.84,7.02860499340039E-8,3.55765145298333E-10
296,9141.85,7.02980886443329E-8,3.5590183139461E-10
296,9141.86,7.03085536953095E-8,3.55879814096048E-10
296,9141.87,7.03170957278782E-8,3.55783573030381E-10
296,9141.88,7.03245017168084E-8,3.55779834976073E-10
296,9141.89,7.03275873928991E-8,3.55871203135169E-10
296,9141.9,7.03272162141881E-8,3.56020173272697E-10
296,9141.91,7.03290286530627E-8,3.56228714083802E-10
296,9141.92,7.03370499848739E-8,3.56488883681186E-10
296,9141.93,7.0347138872586E-8,3.56738972885495E-10
296,9141.94,7.0359878525181E-8,3.57034213283711E-10
296,9141.95,7.03771507882583E-8,3.57323848928806E-10
296,9141.96,7.03937999569365E-8,3.57589807236976E-10
296,9141.97,7.04045225172087E-8,3.57790983104833E-10
296,9141.98,7.04102736655883E-8,3.57659790861258E-10
296,9141.99,7.04135031633133E-8,3.57435477436553E-10
296,9142,7.04151835463692E-8,3.57361613103386E-10
296,9142.01,7.04171336702961E-8,3.57428066568909E-10
296,9142.02,7.04199175388138E-8,3.57464757685311E-10
296,9142.03,7.04259370932522E-8,3.57560060268475E-10
296,9142.04,7.04339938587152E-8,3.57704438819061E-10
296,9142.05,7.04383832150934E-8,3.57818108074636E-10
296,9142.06,7.04422161522994E-8,3.57746203441427E-10
296,9142.07,7.04470859532338E-8,3.5762432657575E-10
296,9142.08,7.04542332276614E-8,3.57592090179705E-10
296,9142.09,7.04645978040842E-8,3.57724638252159E-10
296,9142.1,7.047805580193E-8,3.57832892510677E-10
296,9142.11,7.04912708888829E-8,3.5802893924046E-10
296,9142.12,7.05025228368761E-8,3.58263657847473E-10
296,9142.13,7.05118900272468E-8,3.58386321175988E-10
296,9142.14,7.05188793296589E-8,3.58326122943307E-10
296,9142.15,7.05232472770926E-8,3.58253329172013E-10
296,9142.16,7.05275492721455E-8,3.58469765622172E-10
296,9142.17,7.05328841408103E-8,3.58657868378437E-10
296,9142.18,7.05385495578419E-8,3.58842340982315E-10
296,9142.19,7.05449382058152E-8,3.59040605719512E-10
296,9142.2,7.0554363412909E-8,3.59239357090295E-10
296,9142.21,7.05659985063335E-8,3.59387480485824E-10
296,9142.22,7.05763724925198E-8,3.59465222191479E-10
296,9142.23,7.05839132825559E-8,3.59555584668146E-10
296,9142.24,7.05897280509718E-8,3.59611187593608E-10
296,9142.25,7.05944077687428E-8,3.59574572282066E-10
296,9142.26,7.05983844458334E-8,3.59603418699754E-10
296,9142.27,7.06058091470936E-8,3.59976094163448E-10
296,9142.28,7.06121968390614E-8,3.60350625486159E-10
296,9142.29,7.06162390638378E-8,3.60632724268124E-10
296,9142.3,7.06179050842503E-8,3.60712749941798E-10
296,9142.31,7.06177040784166E-8,3.60633037595258E-10
296,9142.32,7.06166681924413E-8,3.6046328876274E-10
296,9142.33,7.06165298619679E-8,3.60494560912594E-10
296,9142.34,7.06182305282491E-8,3.60793942832846E-10
296,9142.35,7.0622690719723E-8,3.61071629969417E-10
296,9142.36,7.0630193999387E-8,3.61236326015798E-10
296,9142.37,7.06383862648845E-8,3.61348534535466E-10
296,9142.38,7.06431090799533E-8,3.61361390682833E-10
296,9142.39,7.06478637115195E-8,3.61251387237695E-10
296,9142.4,7.06536382658122E-8,3.61254863077088E-10
296,9142.41,7.06598885848982E-8,3.61463515810242E-10
296,9142.42,7.06646515133921E-8,3.61849073660011E-10
296,9142.43,7.06675348274229E-8,3.6213051056101E-10
296,9142.44,7.06683977660424E-8,3.62203446502858E-10
296,9142.45,7.06641391440512E-8,3.62112255233806E-10
296,9142.46,7.06621353097277E-8,3.61996580394734E-10
296,9142.47,7.06632727736906E-8,3.61849907414927E-10
296,9142.48,7.06659698444423E-8,3.61831410642549E-10
296,9142.49,7.06683245650983E-8,3.6212810368687E-10
296,9142.5,7.06760548187684E-8,3.62414414146095E-10
296,9142.51,7.06814976860659E-8,3.62442861408921E-10
296,9142.52,7.06917824862857E-8,3.62562252764626E-10
296,9142.53,7.06950759807086E-8,3.62783685873325E-10
296,9142.54,7.06999963977418E-8,3.63037377406242E-10
296,9142.55,7.07057609468837E-8,3.63269053137937E-10
296,9142.56,7.07113773801808E-8,3.63369375963966E-10
296,9142.57,7.07124747996407E-8,3.63499995557498E-10
296,9142.58,7.07139404282846E-8,3.63737605934549E-10
296,9142.59,7.07202448309116E-8,3.63995828957789E-10
296,9142.6,7.07272631481966E-8,3.64169629155088E-10
296,9142.61,7.07321226888153E-8,3.64258034189911E-10
296,9142.62,7.07295720122266E-8,3.64330933637604E-10
296,9142.63,7.07199217575048E-8,3.6444965862951E-10
296,9142.64,7.07326709772585E-8,3.64794982164509E-10
296,9142.65,7.07420915884249E-8,3.65131987762069E-10
296,9142.66,7.07412855593523E-8,3.6531173308312E-10
296,9142.67,7.07436988501495E-8,3.65358460325023E-10
296,9142.68,7.07605057477857E-8,3.65456402083262E-10
296,9142.69,7.07745335560972E-8,3.65711090903746E-10
296,9142.7,7.07696119177866E-8,3.65946266054676E-10
296,9142.71,7.07728147945382E-8,3.66205600084724E-10
296,9142.72,7.07868009223082E-8,3.66405881333826E-10
296,9142.73,7.0795467748044E-8,3.66554553577509E-10
296,9142.74,7.07992619743288E-8,3.66777622282627E-10
296,9142.75,7.08018914314609E-8,3.66830217985741E-10
296,9142.76,7.08042939921597E-8,3.66760270366633E-10
296,9142.77,7.08122562806334E-8,3.66856522284836E-10
296,9142.78,7.08280025879595E-8,3.67119005843622E-10
296,9142.79,7.08391201313654E-8,3.67388695951652E-10
296,9142.8,7.08435015209261E-8,3.67450191838061E-10
296,9142.81,7.08511210744522E-8,3.67232147248248E-10
296,9142.82,7.0860768749625E-8,3.67152764338292E-10
296,9142.83,7.08716704353094E-8,3.67391165880893E-10
296,9142.84,7.08833679357557E-8,3.67740682538185E-10
296,9142.85,7.08915719920331E-8,3.67940814110091E-10
296,9142.86,7.08962706344487E-8,3.67899049872984E-10
296,9142.87,7.08978672810869E-8,3.67831397424032E-10
296,9142.88,7.08944600129397E-8,3.67859078794251E-10
296,9142.89,7.08951169041127E-8,3.67993115029322E-10
296,9142.9,7.08997569014199E-8,3.68186063851279E-10
296,9142.91,7.09057187165892E-8,3.68402219176462E-10
296,9142.92,7.09121206935938E-8,3.68645950195979E-10
296,9142.93,7.09174213936346E-8,3.6892163212137E-10
296,9142.94,7.09217140703018E-8,3.69214451501934E-10
296,9142.95,7.09258409293885E-8,3.69470737234211E-10
296,9142.96,7.09292774170309E-8,3.69621847924123E-10
296,9142.97,7.09326245597475E-8,3.69796691172202E-10
296,9142.98,7.0937193128881E-8,3.69994937902084E-10
296,9142.99,7.09426560858098E-8,3.70115454670296E-10
296,9143,7.09476773046851E-8,3.70048501120426E-10
296,9143.01,7.09539026855338E-8,3.70155741373375E-10
296,9143.02,7.09630567117385E-8,3.70115807281697E-10
296,9143.03,7.09694437760226E-8,3.70289366687523E-10
296,9143.04,7.09724361821419E-8,3.70417557758823E-10
296,9143.05,7.0972286951474E-8,3.70453300914122E-10
296,9143.06,7.09685001436767E-8,3.70494617597561E-10
296,9143.07,7.0961521712055E-8,3.70433377886683E-10
296,9143.08,7.0957563607108E-8,3.70475145051192E-10
296,9143.09,7.09569030920103E-8,3.70493740962767E-10
296,9143.1,7.09563435736136E-8,3.70613365758581E-10
296,9143.11,7.09564485348464E-8,3.70703560622014E-10
296,9143.12,7.09598349835443E-8,3.7078295553782E-10
296,9143.13,7.09699239533671E-8,3.70864753532873E-10
296,9143.14,7.09832705656222E-8,3.70928215227451E-10
296,9143.15,7.09987653189303E-8,3.70898033755524E-10
296,9143.16,7.1013707446417E-8,3.70871523497053E-10
296,9143.17,7.10279695045644E-8,3.70918753798819E-10
296,9143.18,7.10413350368038E-8,3.7103917655231E-10
296,9143.19,7.10523598882022E-8,3.7110061352283E-10
296,9143.2,7.10616662714529E-8,3.71059327205703E-10
296,9143.21,7.10699841302814E-8,3.70941483024125E-10
296,9143.22,7.10780167256557E-8,3.7082840702117E-10
296,9143.23,7.10879316763781E-8,3.7072048676306E-10
296,9143.24,7.11004543103825E-8,3.70600729187996E-10
296,9143.25,7.11091930475782E-8,3.70470699477223E-10
296,9143.26,7.11110830039421E-8,3.70433552224251E-10
296,9143.27,7.11110102703239E-8,3.70318823675455E-10
296,9143.28,7.11121740824982E-8,3.70183925116144E-10
296,9143.29,7.11146876986357E-8,3.70054317490788E-10
296,9143.3,7.11177009498337E-8,3.69829875973766E-10
296,9143.31,7.11214157654815E-8,3.69771812416271E-10
296,9143.32,7.11273429435894E-8,3.69980891028051E-10
296,9143.33,7.11350413546762E-8,3.70145898042433E-10
296,9143.34,7.11454206604458E-8,3.70154752805606E-10
296,9143.35,7.11570194746842E-8,3.70146268085074E-10
296,9143.36,7.11663341556356E-8,3.70065633987345E-10
296,9143.37,7.11778620914294E-8,3.69869400733146E-10
296,9143.38,7.11918112173442E-8,3.69657141169484E-10
296,9143.39,7.12064670326794E-8,3.69624930582137E-10
296,9143.4,7.12200991720932E-8,3.69890275466299E-10
296,9143.41,7.12320178424081E-8,3.69918488669289E-10
296,9143.42,7.12431973275665E-8,3.69623480105798E-10
296,9143.43,7.12553574653974E-8,3.69406730014426E-10
296,9143.44,7.12676532546006E-8,3.69392241509489E-10
296,9143.45,7.12789892614862E-8,3.69412220244064E-10
296,9143.46,7.12909107829314E-8,3.69332717445508E-10
296,9143.47,7.1302259990938E-8,3.69092304161039E-10
296,9143.48,7.13081514280622E-8,3.68809027857875E-10
296,9143.49,7.13180657202982E-8,3.6857362046087E-10
296,9143.5,7.13317842420895E-8,3.68350395321293E-10
296,9143.51,7.13330004094604E-8,3.68279655804898E-10
296,9143.52,7.13313635326734E-8,3.68292191616128E-10
296,9143.53,7.13316480245675E-8,3.68305267139636E-10
296,9143.54,7.13348287992412E-8,3.68262503226002E-10
296,9143.55,7.13421320516138E-8,3.6787938719899E-10
296,9143.56,7.13514077534734E-8,3.67532427217887E-10
296,9143.57,7.13597351458283E-8,3.67395030885579E-10
296,9143.58,7.13628400079973E-8,3.67330314936795E-10
296,9143.59,7.13636954953515E-8,3.67159012819586E-10
296,9143.6,7.13669945638668E-8,3.66905982708102E-10
296,9143.61,7.13712683557379E-8,3.66650852708887E-10
296,9143.62,7.13787519530427E-8,3.66523619993811E-10
296,9143.63,7.13902754446492E-8,3.6643283492244E-10
296,9143.64,7.13982950027835E-8,3.66326490061344E-10
296,9143.65,7.13994107593693E-8,3.66219407450739E-10
296,9143.66,7.14141787074847E-8,3.66282906199466E-10
296,9143.67,7.14260102393754E-8,3.66359112232137E-10
296,9143.68,7.14364110760701E-8,3.66361906641935E-10
296,9143.69,7.14461995662718E-8,3.66286077068496E-10
296,9143.7,7.14536282572423E-8,3.6619448332743E-10
296,9143.71,7.14586314666847E-8,3.66123322292352E-10
296,9143.72,7.14569330544775E-8,3.66094940446658E-10
296,9143.73,7.14578285924627E-8,3.65941551444149E-10
296,9143.74,7.14750301653247E-8,3.65746808174273E-10
296,9143.75,7.14883741718873E-8,3.65516054777338E-10
296,9143.76,7.14877541334698E-8,3.65378850164672E-10
296,9143.77,7.14859980563505E-8,3.65570679511934E-10
296,9143.78,7.14981122385399E-8,3.65908474353169E-10
296,9143.79,7.15118002724662E-8,3.66028321476108E-10
296,9143.8,7.15221273331937E-8,3.65980584091483E-10
296,9143.81,7.15248725884822E-8,3.66019366046272E-10
296,9143.82,7.15235427003273E-8,3.6607999405124E-10
296,9143.83,7.15244906038599E-8,3.6606902658137E-10
296,9143.84,7.15286281613123E-8,3.66004647835183E-10
296,9143.85,7.15371063243568E-8,3.66069198870088E-10
296,9143.86,7.15531194496922E-8,3.66295855794937E-10
296,9143.87,7.15701298564493E-8,3.66536047492088E-10
296,9143.88,7.15794066837365E-8,3.66624470478096E-10
296,9143.89,7.15819353660325E-8,3.66458022653673E-10
296,9143.9,7.15815882095328E-8,3.66282749488941E-10
296,9143.91,7.15863868655071E-8,3.66242888946885E-10
296,9143.92,7.15971281207737E-8,3.66226844359441E-10
296,9143.93,7.16113023808829E-8,3.66284100158763E-10
296,9143.94,7.16285209170211E-8,3.66492136571049E-10
296,9143.95,7.16475861279638E-8,3.66688187517806E-10
296,9143.96,7.16672480138446E-8,3.66751402251641E-10
296,9143.97,7.16841194658923E-8,3.66621811588765E-10
296,9143.98,7.16938046301335E-8,3.66490840631251E-10
296,9143.99,7.16965348102847E-8,3.66837300685722E-10
296,9144,7.16929066918479E-8,3.66892166673694E-10
296,9144.01,7.16859728142618E-8,3.67108249668186E-10
296,9144.02,7.16886890662189E-8,3.67293634007745E-10
296,9144.03,7.170137658117E-8,3.67552034462522E-10
296,9144.04,7.17178402889675E-8,3.6776501280732E-10
296,9144.05,7.17365340789051E-8,3.67985739681604E-10
296,9144.06,7.17571462872499E-8,3.68216662004177E-10
296,9144.07,7.17768685373097E-8,3.68457056335494E-10
296,9144.08,7.17918685471308E-8,3.68706210990652E-10
296,9144.09,7.18016363442235E-8,3.68862072493292E-10
296,9144.1,7.18082159740732E-8,3.68840279354846E-10
296,9144.11,7.18134598687017E-8,3.68862107848605E-10
296,9144.12,7.18185382748556E-8,3.68847230192375E-10
296,9144.13,7.18244350882724E-8,3.68786651614288E-10
296,9144.14,7.18289493327242E-8,3.68779142081523E-10
296,9144.15,7.18293183564681E-8,3.68836711731096E-10
296,9144.16,7.18272921189691E-8,3.68839297275622E-10
296,9144.17,7.18299292779714E-8,3.68790876801371E-10
296,9144.18,7.18366804362564E-8,3.68777434363655E-10
296,9144.19,7.1842291403061E-8,3.6873790939358E-10
296,9144.2,7.18480371870332E-8,3.68637847370719E-10
296,9144.21,7.18557973943158E-8,3.68558218604025E-10
296,9144.22,7.18677509147874E-8,3.68597601767949E-10
296,9144.23,7.18822481397141E-8,3.6880017581678E-10
296,9144.24,7.18964598027873E-8,3.69001218079812E-10
296,9144.25,7.1908232738853E-8,3.69124234623636E-10
296,9144.26,7.19178095154759E-8,3.6917373896754E-10
296,9144.27,7.1927191957986E-8,3.69180846919094E-10
296,9144.28,7.19356724829039E-8,3.69140787261883E-10
296,9144.29,7.19433108280827E-8,3.69053564137701E-10
296,9144.3,7.19510762011252E-8,3.68926223962937E-10
296,9144.31,7.19592816763042E-8,3.68890957404773E-10
296,9144.32,7.19684301275526E-8,3.68910571094196E-10
296,9144.33,7.19756055239475E-8,3.68957075939989E-10
296,9144.34,7.1981874548911E-8,3.68981945658423E-10
296,9144.35,7.19889123438401E-8,3.68904620896413E-10
296,9144.36,7.20004491884066E-8,3.68785590542284E-10
296,9144.37,7.20163706982751E-8,3.68681255537256E-10
296,9144.38,7.20323965680031E-8,3.68578052312405E-10
296,9144.39,7.204820111226E-8,3.68557511557981E-10
296,9144.4,7.20634544052481E-8,3.68696142527846E-10
296,9144.41,7.20771549394025E-8,3.68740092952914E-10
296,9144.42,7.20898347822347E-8,3.68605295627413E-10
296,9144.43,7.21023356644397E-8,3.68429128264127E-10
296,9144.44,7.21147385075581E-8,3.68329220418137E-10
296,9144.45,7.21265987346314E-8,3.68329319834699E-10
296,9144.46,7.21363116065866E-8,3.68416472452796E-10
296,9144.47,7.21435756967352E-8,3.68534699797609E-10
296,9144.48,7.21504742818471E-8,3.68694068329459E-10
296,9144.49,7.21591685685284E-8,3.6875325260509E-10
296,9144.5,7.21742207995738E-8,3.68568201747404E-10
296,9144.51,7.21787942246474E-8,3.68376962522389E-10
296,9144.52,7.21830875376784E-8,3.68378116484545E-10
296,9144.53,7.21900713396907E-8,3.6837184372679E-10
296,9144.54,7.21977794438484E-8,3.68267728667066E-10
296,9144.55,7.2206877838007E-8,3.68052987510272E-10
296,9144.56,7.22217236741437E-8,3.67957356246216E-10
296,9144.57,7.22296506252134E-8,3.68012356158099E-10
296,9144.58,7.22353365526988E-8,3.68078112963997E-10
296,9144.59,7.2242639878234E-8,3.68119923031172E-10
296,9144.6,7.22638648191027E-8,3.68220165058195E-10
296,9144.61,7.22786043522829E-8,3.68227860782171E-10
296,9144.62,7.22871768744841E-8,3.68183698702208E-10
296,9144.63,7.22956627271232E-8,3.68173242694249E-10
296,9144.64,7.23093509813491E-8,3.68157194063982E-10
296,9144.65,7.23273120437807E-8,3.68077885355033E-10
296,9144.66,7.23323584877802E-8,3.67887218645981E-10
296,9144.67,7.23391156126706E-8,3.67725640009773E-10
296,9144.68,7.23506266506975E-8,3.67660330714775E-10
296,9144.69,7.23594705249892E-8,3.67803610984199E-10
296,9144.7,7.23641203563138E-8,3.67939854379463E-10
296,9144.71,7.2373614299356E-8,3.67917628166848E-10
296,9144.72,7.23903651631886E-8,3.67744689076488E-10
296,9144.73,7.24024568693163E-8,3.6761659246742E-10
296,9144.74,7.24058871534742E-8,3.67613539621801E-10
296,9144.75,7.24100927122181E-8,3.67537274088237E-10
296,9144.76,7.24165960137481E-8,3.67585171590254E-10
296,9144.77,7.24250484395511E-8,3.6768314056006E-10
296,9144.78,7.24307937942727E-8,3.67601985421359E-10
296,9144.79,7.24279099066002E-8,3.67372058330675E-10
296,9144.8,7.24204125030396E-8,3.67182041125201E-10
296,9144.81,7.24152722381303E-8,3.6722794947502E-10
296,9144.82,7.24168159107082E-8,3.67574988948605E-10
296,9144.83,7.24298418511816E-8,3.67922408370565E-10
296,9144.84,7.24471819014481E-8,3.68016747926937E-10
296,9144.85,7.24646040571633E-8,3.67973460027031E-10
296,9144.86,7.24780667516262E-8,3.68060261677577E-10
296,9144.87,7.24879014850598E-8,3.68380113416483E-10
296,9144.88,7.24965202606289E-8,3.68706682869783E-10
296,9144.89,7.25047117505396E-8,3.6891312011305E-10
296,9144.9,7.25124888789906E-8,3.68997787535217E-10
296,9144.91,7.25199232107268E-8,3.68915013963448E-10
296,9144.92,7.25273493165178E-8,3.68759432271123E-10
296,9144.93,7.2537341359784E-8,3.68589013050232E-10
296,9144.94,7.25504979144428E-8,3.68432318851069E-10
296,9144.95,7.25658427415503E-8,3.68364431161921E-10
296,9144.96,7.25815660185513E-8,3.68374263141787E-10
296,9144.97,7.25950056985236E-8,3.68304376271656E-10
296,9144.98,7.26053271547017E-8,3.67822029109293E-10
296,9144.99,7.26167256547768E-8,3.67651087758557E-10
296,9145,7.26305067034598E-8,3.67686358102365E-10
296,9145.01,7.26446326288806E-8,3.67841112790345E-10
296,9145.02,7.26582544434476E-8,3.68178062470112E-10
296,9145.03,7.26725061105136E-8,3.68462246406934E-10
296,9145.04,7.26837781401241E-8,3.68522487262508E-10
296,9145.05,7.26922314942786E-8,3.68607952281628E-10
296,9145.06,7.27022320462485E-8,3.68836268482162E-10
296,9145.07,7.2711903941774E-8,3.6896907496683E-10
296,9145.08,7.27196385793872E-8,3.68929064588286E-10
296,9145.09,7.27269034664627E-8,3.68829758802133E-10
296,9145.1,7.27357588256525E-8,3.68936399552596E-10
296,9145.11,7.27434751525442E-8,3.68903690034741E-10
296,9145.12,7.27513941506126E-8,3.68848068845356E-10
296,9145.13,7.27606296804347E-8,3.68834575784518E-10
296,9145.14,7.276921499754E-8,3.68838584731979E-10
296,9145.15,7.27774237355375E-8,3.6886481756543E-10
296,9145.16,7.27864365815599E-8,3.68914677132392E-10
296,9145.17,7.27980442970897E-8,3.68937775015772E-10
296,9145.18,7.2813025844798E-8,3.68759839338759E-10
296,9145.19,7.28301333101388E-8,3.68564413963404E-10
296,9145.2,7.28484871375451E-8,3.68443373423543E-10
296,9145.21,7.2863780697138E-8,3.68438018942617E-10
296,9145.22,7.28752965702601E-8,3.68543504966659E-10
296,9145.23,7.28826015484527E-8,3.68607635575522E-10
296,9145.24,7.28862227260706E-8,3.68615269979476E-10
296,9145.25,7.28871500531915E-8,3.68579781768331E-10
296,9145.26,7.28858459873932E-8,3.68474048651336E-10
296,9145.27,7.28835677510008E-8,3.68326802284784E-10
296,9145.28,7.28834675438098E-8,3.68194347731148E-10
296,9145.29,7.2886399819378E-8,3.68011769792126E-10
296,9145.3,7.28936035373618E-8,3.67856423617709E-10
296,9145.31,7.29049781053984E-8,3.67918150174069E-10
296,9145.32,7.29165078542951E-8,3.68023346039026E-10
296,9145.33,7.29268974507103E-8,3.68011196530563E-10
296,9145.34,7.29370414360319E-8,3.67937653856431E-10
296,9145.35,7.29472276348597E-8,3.67812241327917E-10
296,9145.36,7.29587975314137E-8,3.67656581940862E-10
296,9145.37,7.29740088189522E-8,3.67555040264674E-10
296,9145.38,7.29907141075134E-8,3.67435501024311E-10
296,9145.39,7.30063949114343E-8,3.67210804095518E-10
296,9145.4,7.30207087538846E-8,3.67100481153133E-10
296,9145.41,7.30341087324602E-8,3.66822934466988E-10
296,9145.42,7.30481759524853E-8,3.666965492923E-10
296,9145.43,7.30641827237685E-8,3.66842036809607E-10
296,9145.44,7.30819437655058E-8,3.66984670466433E-10
296,9145.45,7.30984122638018E-8,3.66917332114251E-10
296,9145.46,7.3110259564339E-8,3.66705415599904E-10
296,9145.47,7.31166265288695E-8,3.66471290123768E-10
296,9145.48,7.3117323574958E-8,3.66267559543257E-10
296,9145.49,7.31225468534617E-8,3.66102285628619E-10
296,9145.5,7.31361397352697E-8,3.66157267517699E-10
296,9145.51,7.31475996889744E-8,3.66245037165919E-10
296,9145.52,7.31607193275502E-8,3.66059136528242E-10
296,9145.53,7.31798661762006E-8,3.65792676477049E-10
296,9145.54,7.31946682558701E-8,3.65586561647875E-10
296,9145.55,7.3201906763514E-8,3.65376093137292E-10
296,9145.56,7.32030594118897E-8,3.65701684893679E-10
296,9145.57,7.31987056406496E-8,3.66097780414903E-10
296,9145.58,7.31939475878523E-8,3.66288074764104E-10
296,9145.59,7.31996130983312E-8,3.66372868318715E-10
296,9145.6,7.32102981207518E-8,3.66492193635753E-10
296,9145.61,7.32151088585581E-8,3.66598138599796E-10
296,9145.62,7.3221236408845E-8,3.66658449180001E-10
296,9145.63,7.32347956267508E-8,3.66829671117703E-10
296,9145.64,7.32463569312607E-8,3.67041260681127E-10
296,9145.65,7.32570402790394E-8,3.67257039221925E-10
296,9145.66,7.32653047441003E-8,3.67417487507766E-10
296,9145.67,7.32732112984892E-8,3.67515438030343E-10
296,9145.68,7.32852282554691E-8,3.67596099541991E-10
296,9145.69,7.32952469351272E-8,3.67593687965769E-10
296,9145.7,7.33086842849923E-8,3.6761380345882E-10
296,9145.71,7.3328585472704E-8,3.67731290647847E-10
296,9145.72,7.33407641031064E-8,3.67823425277259E-10
296,9145.73,7.33440541127156E-8,3.67887104306493E-10
296,9145.74,7.33625273669812E-8,3.68187238210735E-10
296,9145.75,7.33779354516441E-8,3.68526515849693E-10
296,9145.76,7.33862016522969E-8,3.68776775569796E-10
296,9145.77,7.3392787813797E-8,3.68931835492585E-10
296,9145.78,7.34003553843819E-8,3.69004006797903E-10
296,9145.79,7.34071262162067E-8,3.69098533237376E-10
296,9145.8,7.34123557960022E-8,3.69279749149708E-10
296,9145.81,7.34303228286547E-8,3.696722573303E-10
296,9145.82,7.34493178653617E-8,3.69822283350266E-10
296,9145.83,7.34649017998203E-8,3.69633330540836E-10
296,9145.84,7.34768600989128E-8,3.69562614728366E-10
296,9145.85,7.34849098783424E-8,3.69880119428606E-10
296,9145.86,7.34902222686869E-8,3.7019422414608E-10
296,9145.87,7.34948522048809E-8,3.70282653275836E-10
296,9145.88,7.34999718291733E-8,3.70244474701089E-10
296,9145.89,7.35082926601032E-8,3.70443264666176E-10
296,9145.9,7.35216886600234E-8,3.7085780247891E-10
296,9145.91,7.35358115330834E-8,3.71149179275804E-10
296,9145.92,7.35494973819965E-8,3.71223423171873E-10
296,9145.93,7.35570662798641E-8,3.71222853235847E-10
296,9145.94,7.35598204645883E-8,3.71178257508362E-10
296,9145.95,7.35623917454501E-8,3.71165159285529E-10
296,9145.96,7.35677685311438E-8,3.71376250054751E-10
296,9145.97,7.35778770618183E-8,3.71729943439492E-10
296,9145.98,7.35954209533856E-8,3.72172126424499E-10
296,9145.99,7.36163466073399E-8,3.7259326095545E-10
296,9146,7.36357066999272E-8,3.72719334862725E-10
296,9146.01,7.36542563650139E-8,3.73412646327966E-10
296,9146.02,7.36740899759829E-8,3.73628630174899E-10
296,9146.03,7.36943853477833E-8,3.73895947205924E-10
296,9146.04,7.37099371292711E-8,3.74126561852134E-10
296,9146.05,7.37203175079425E-8,3.74306641715362E-10
296,9146.06,7.37298925321617E-8,3.74442847346064E-10
